


🇨🇳央视频道,#genre#
河南卫视,http://43.251.226.89:8080/play/40.m3u8
陕西卫视,http://43.251.226.89:8080/play/41.m3u8
大湾区卫视,http://43.251.226.89:8080/play/42.m3u8
湖北卫视,http://43.251.226.89:8080/play/43.m3u8
吉林卫视,http://43.251.226.89:8080/play/44.m3u8
青海卫视,http://43.251.226.89:8080/play/45.m3u8
东南卫视,http://43.251.226.89:8080/play/46.m3u8
海南卫视,http://43.251.226.89:8080/play/47.m3u8
海峡卫视,http://43.251.226.89:8080/play/48.m3u8
农林卫视,http://43.251.226.89:8080/play/49.m3u8
兵团卫视,http://43.251.226.89:8080/play/50.m3u8
宁夏卫视,http://43.251.226.89:8080/play/51.m3u8
重庆卫视,http://43.251.226.89:8080/play/52.m3u8
三沙卫视,http://43.251.226.89:8080/play/53.m3u8
上海新闻综合,http://43.251.226.89:8080/play/54.m3u8
东方影视,http://43.251.226.89:8080/play/55.m3u8
第一财经,http://43.251.226.89:8080/play/56.m3u8
南京新闻综合,http://43.251.226.89:8080/play/57.m3u8
南京科教,http://43.251.226.89:8080/play/58.m3u8
南京十八生活,http://43.251.226.89:8080/play/59.m3u8
江苏体育休闲,http://43.251.226.89:8080/play/60.m3u8
江苏城市,http://43.251.226.89:8080/play/61.m3u8
江苏国际,http://43.251.226.89:8080/play/62.m3u8
江苏教育,http://43.251.226.89:8080/play/63.m3u8
江苏影视,http://43.251.226.89:8080/play/64.m3u8
江苏综艺,http://43.251.226.89:8080/play/65.m3u8
江苏新闻,http://43.251.226.89:8080/play/66.m3u8
盐城1台,http://43.251.226.89:8080/play/67.m3u8
淮安综合,http://43.251.226.89:8080/play/68.m3u8
泰州1台,http://43.251.226.89:8080/play/69.m3u8
咪咕70,http://43.251.226.89:8080/play/70.m3u8
宿迁综合,http://43.251.226.89:8080/play/71.m3u8
徐州1台,http://43.251.226.89:8080/play/72.m3u8
优漫卡通,http://43.251.226.89:8080/play/73.m3u8
咪咕74,http://43.251.226.89:8080/play/74.m3u8
咪咕75,http://43.251.226.89:8080/play/75.m3u8
宜兴综合,http://43.251.226.89:8080/play/76.m3u8
溧水综合,http://43.251.226.89:8080/play/77.m3u8
陕西银铃,http://43.251.226.89:8080/play/78.m3u8
陕西都市青春,http://43.251.226.89:8080/play/79.m3u8
陕西秦腔,http://43.251.226.89:8080/play/80.m3u8
陕西新闻资讯,http://43.251.226.89:8080/play/81.m3u8
江苏财富天下,http://43.251.226.89:8080/play/82.m3u8
咪咕83,http://43.251.226.89:8080/play/83.m3u8
辽宁公共,http://43.251.226.89:8080/play/84.m3u8
辽宁生活,http://43.251.226.89:8080/play/85.m3u8
辽宁影视剧,http://43.251.226.89:8080/play/86.m3u8
宁夏文旅,http://43.251.226.89:8080/play/87.m3u8
宁夏经济,http://43.251.226.89:8080/play/88.m3u8
咪咕89,http://43.251.226.89:8080/play/89.m3u8
咪咕90,http://43.251.226.89:8080/play/90.m3u8
咪咕91,http://43.251.226.89:8080/play/91.m3u8
CHC影迷电影,http://43.251.226.89:8080/play/92.m3u8
CHC动作电影,http://43.251.226.89:8080/play/93.m3u8
CHC家庭影院,http://43.251.226.89:8080/play/94.m3u8
咪咕95,http://43.251.226.89:8080/play/95.m3u8
广东影视,http://43.251.226.89:8080/play/96.m3u8
咪咕97,http://43.251.226.89:8080/play/97.m3u8
咪咕98,http://43.251.226.89:8080/play/98.m3u8
咪咕99,http://43.251.226.89:8080/play/99.m3u8
咪咕100,http://43.251.226.89:8080/play/100.m3u8














1280*720|1000kb,#genre#



CCTV1,http://116.76.254.170:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://116.76.254.170:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://116.76.254.170:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://116.76.254.170:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://116.76.254.170:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://116.76.254.170:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://116.76.254.170:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://116.76.254.170:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://116.76.254.170:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://116.76.254.170:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://116.76.254.170:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://116.76.254.170:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://116.76.254.170:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://116.76.254.170:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://116.76.254.170:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://116.76.254.170:44330/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0

广东民生,http://116.76.254.170:44330/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://116.76.254.170:44330/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
大湾区卫视,http://116.76.254.170:44330/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://116.76.254.170:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
深圳体育健康,http://116.76.254.170:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
重温经典,http://116.76.254.170:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
深圳财经生活,http://116.76.254.170:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://116.76.254.170:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
香港明珠台,http://116.76.254.170:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
v,http://116.76.254.170:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0

深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
深圳都市,http://116.76.254.170:44330/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧,http://116.76.254.170:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
星空,http://116.76.254.170:44330/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0






720*576|300kb,#genre#


CCTV1,http://119.39.9.8:9901/tsfile/live/0001_1.m3u8
CCTV2,http://119.39.9.8:9901/tsfile/live/0002_1.m3u8
CCTV3,http://119.39.9.8:9901/tsfile/live/0003_1.m3u8
CCTV4,http://119.39.9.8:9901/tsfile/live/0004_1.m3u8
CCTV5,http://119.39.9.8:9901/tsfile/live/0005_1.m3u8
CCTV7,http://119.39.9.8:9901/tsfile/live/0007_1.m3u8
CCTV8,http://119.39.9.8:9901/tsfile/live/0008_1.m3u8
CCTV9,http://119.39.9.8:9901/tsfile/live/0009_1.m3u8
CCTV10,http://119.39.9.8:9901/tsfile/live/0010_1.m3u8
CCTV11,http://119.39.9.8:9901/tsfile/live/0011_1.m3u8
CCTV13,http://119.39.9.8:9901/tsfile/live/0013_1.m3u8
CCTV14,http://119.39.9.8:9901/tsfile/live/0014_1.m3u8
CCTV15,http://119.39.9.8:9901/tsfile/live/0015_1.m3u8
广西卫视,http://119.39.9.8:9901/tsfile/live/0113_1.m3u8
吉林卫视,http://119.39.9.8:9901/tsfile/live/0116_1.m3u8
河北卫视,http://119.39.9.8:9901/tsfile/live/0117_1.m3u8
山西卫视,http://119.39.9.8:9901/tsfile/live/0118_1.m3u8
云南卫视,http://119.39.9.8:9901/tsfile/live/0119_1.m3u8
贵州卫视,http://119.39.9.8:9901/tsfile/live/0120_1.m3u8
辽宁卫视,http://119.39.9.8:9901/tsfile/live/0121_1.m3u8
北京卫视,http://119.39.9.8:9901/tsfile/live/0122_1.m3u8
四川卫视,http://119.39.9.8:9901/tsfile/live/0123_1.m3u8
浙江卫视,http://119.39.9.8:9901/tsfile/live/0124_1.m3u8
深圳卫视,http://119.39.9.8:9901/tsfile/live/0126_1.m3u8
江苏卫视,http://119.39.9.8:9901/tsfile/live/0127_1.m3u8
湖南卫视,http://119.39.9.8:9901/tsfile/live/0128_1.m3u8
安徽卫视,http://119.39.9.8:9901/tsfile/live/0130_1.m3u8
山东卫视,http://119.39.9.8:9901/tsfile/live/0131_1.m3u8
湖北卫视,http://119.39.9.8:9901/tsfile/live/0132_1.m3u8
天津卫视,http://119.39.9.8:9901/tsfile/live/0135_1.m3u8
陕西卫视,http://119.39.9.8:9901/tsfile/live/0136_1.m3u8
江西卫视,http://119.39.9.8:9901/tsfile/live/0138_1.m3u8
河南卫视,http://119.39.9.8:9901/tsfile/live/0139_1.m3u8
甘肃卫视,http://119.39.9.8:9901/tsfile/live/0141_1.m3u8
重庆卫视,http://119.39.9.8:9901/tsfile/live/0142_1.m3u8
黑龙江卫视,http://119.39.9.8:9901/tsfile/live/0143_1.m3u8






东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8

金鹰卡通,http://124.228.160.14:9901/tsfile/live/0011_1.m3u8
CCTV3,http://124.228.160.14:9901/tsfile/live/0019_1.m3u8

宁夏卫视,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8
贵州卫视,http://153.0.171.163:9901/tsfile/live/0120_1.m3u8
广东卫视,http://153.0.171.163:9901/tsfile/live/0125_1.m3u8
深圳卫视,http://153.0.171.163:9901/tsfile/live/0126_1.m3u8
湖南卫视,http://153.0.171.163:9901/tsfile/live/0128_1.m3u8
陕西卫视,http://153.0.171.163:9901/tsfile/live/0136_1.m3u8
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8
黑龙江卫视,http://153.0.171.163:9901/tsfile/live/0143_1.m3u8




凤凰卫视中文台,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0



CCTV1,http://36.136.38.87:9901/tsfile/live/0001_1.m3u8
CCTV2,http://36.136.38.87:9901/tsfile/live/0002_1.m3u8
青海卫视,http://36.136.38.87:9901/tsfile/live/0003_1.m3u8
CCTV4,http://36.136.38.87:9901/tsfile/live/0004_1.m3u8
广西卫视,http://36.136.38.87:9901/tsfile/live/0006_1.m3u8
CCTV7,http://36.136.38.87:9901/tsfile/live/0007_1.m3u8
CCTV9,http://36.136.38.87:9901/tsfile/live/0009_1.m3u8
CCTV10,http://36.136.38.87:9901/tsfile/live/0010_1.m3u8
CCTV11,http://36.136.38.87:9901/tsfile/live/0011_1.m3u8
CCTV12,http://36.136.38.87:9901/tsfile/live/0012_1.m3u8
CCTV13,http://36.136.38.87:9901/tsfile/live/0013_1.m3u8
CCTV14,http://36.136.38.87:9901/tsfile/live/0014_1.m3u8
CCTV15,http://36.136.38.87:9901/tsfile/live/0015_1.m3u8








animTV,#genre#

AMC音乐,https://AMChls.wns.live/hls/stream.m3u8




CGTN,#genre#


CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8

CGTN,https://0472.org/hls/cgtn.m3u8

CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8

CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN法语,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8

CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN阿拉伯语,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8

🇭🇰港台,#genre#


凤凰中文,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv

凤凰中文,http://27.41.245.32:801/hls/205/index.m3u8


1905电影,http://php.jdshipin.com/1905.php?id=1905dy
astroAod,http://php.jdshipin.com/PLTV/iptv.php?id=aod
astroAod,http://php.jdshipin.com/smt.php?id=Aodhd
TVB千禧经典,http://php.jdshipin.com/PLTV/iptv.php?id=tvbc

cna,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
cna,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
cna,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8

海峡卫视,http://r.jdshipin.com/WtYt3
广东体育,http://r.jdshipin.com/LiYdg
广东珠江,http://r.jdshipin.com/sE5vO
翡翠台,http://r.jdshipin.com/GeWKr
TVB星河,http://r.jdshipin.com/sXuuD
tvb星河,https://cdn6.101.qzz.io/163189/tvbxh
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/02.m3u8



港台bxtv,#genre#

明珠台,http://bxtv.3a.ink/api.php?id=mz
無線新聞台,http://bxtv.3a.ink/api.php?id=wxxw
美亞電影台,http://bxtv.3a.ink/api.php?id=meiya
PopC,http://bxtv.3a.ink/api.php?id=popc

千禧經典台,http://bxtv.3a.ink/api.php?id=qxjd
翡翠台,http://bxtv.3a.ink/api.php?id=fct
鳳凰衛視中文台,http://bxtv.3a.ink/api.php?id=fhzw
鳳凰衛視資訊台,http://bxtv.3a.ink/api.php?id=fhzx
鳳凰衛視香港台,http://bxtv.3a.ink/api.php?id=fhhk
中天新聞台,http://bxtv.3a.ink/api.php?id=ztxw


海外,#genre#

半岛新闻「英语」,https://live-hls-web-aje.getaj.net/AJE/02.m3u8?zshijdp
半岛新闻「阿拉伯」,http://live-hls-web-aja.getaj.net/AJA/02.m3u8?zshijd
WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8

韩国,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8

Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8

Al_Jazeera,http://live-hls-web-aje.getaj.net/AJE/01.m3u8


Trace Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8

Wild_Earth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8

spotv2,http://iptv.4666888.xyz/iptv2A.php?id=61

Хабар,http://120.70.60.179:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
24KZ,http://120.70.60.179:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
qazaqstantv,http://120.70.60.179:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
AbaiTV,http://120.70.60.179:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
MTKR,http://120.70.60.179:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
广告测试,http://120.70.60.179:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
Qazsport,http://120.70.60.179:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0


stream1.freetv.fun,#genre#


[BD]77说电影,https://stream1.freetv.fun/677521f386e5b9b5318f82d38eade1e75f8c59ce97b660e912ea2e940dc088e7.ctv

[SD]taiwan plus,https://stream1.freetv.fun/bba4975d014ac372935015f9de9a053bb27a89060c6787a6caca49591a8a7b2e.m3u8

[BD]中天新闻[geo-blocked],https://stream1.freetv.fun/d5a6ec037d2c4635d144520d0ddf989faeb6a5f8d5d85e3c5a5c07d2ca2d79b3.m3u8

[HD]亚洲新闻,https://stream1.freetv.fun/769243f668e6ffa1dfcbf56f1dcc086f47c3a2cbc8f83af53fefbe2f6d7462c4.m3u8
[BD]亚洲卫视,https://stream1.freetv.fun/6e1e13e2d13414493c75ce937812fbc3745d30f317b96a90403333d0ee042809.ctv




轮播,#genre#


红楼梦,https://lunbo.freetv.top/yy/1382745084
宰相刘罗锅,https://lunbo.freetv.top/yy/1382745191

神医喜来乐,https://lunbo.freetv.top/yy/1382714119


舌尖上的中国第1季,https://lunbo.freetv.top/yy/1354930952

天道,https://lunbo.freetv.top/yy/1382735574



🚀备用线路,#genre#


CCTV-台球,http://doityoume.x3322.net:5100/rtp/239.69.1.98:10224
乐游,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
临夏综合,http://play.kankanlive.com/live/1714096320293954.m3u8
zy新闻,http://play.kankanlive.com/live/1720583434627241.m3u8
by综合,http://play.kankanlive.com/live/1720408089419110.m3u8
西峰电视台,http://play.kankanlive.com/live/1683944827526991.m3u8
海峡卫视,http://8.138.7.223/tv/hxws.m3u8
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8

小地方台,#genre#

安徽｜导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8

安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽｜经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽｜综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8

安徽｜歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
安徽｜肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
安徽｜肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
安徽｜亳州新闻,http://zbbf2.ahbztv.com/live/416.m3u8
安徽｜亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
安徽｜广德生活,https://live.gdtv.ah.cn/live/newsTV.m3u8

安徽｜固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
安徽｜宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
安徽｜宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
安徽｜宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
安徽｜滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
安徽｜滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
安徽｜滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
北京｜房山无线,http://live.funhillrm.com/2/sd/live.m3u8?zbeid

辽宁｜朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8

福建｜三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
福建｜三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
福建｜三明建宁,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
福建｜云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建｜漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建｜漳州漳浦,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
福建｜宁化综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
福建｜晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8

甘肃｜崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
甘肃｜白银景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
甘肃｜陇南西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
甘肃｜酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8
甘肃｜武威天祝,http://play.kankanlive.com/live/1656487214793905.flv
甘肃｜武威天祝,http://play.kankanlive.com/live/1656487214793905.m3u8




广东｜韶关新闻综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8

广东｜广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广东｜广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=dce137597806f62ae6fdfc40328a336e&txTime=191b5fc1c86
广东｜广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广东｜广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广东｜广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=520177bc9dd6916a7d6fa86bdb3f8830&txTime=191b5f5b230
广东｜广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广东｜广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广东｜广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广东｜广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广东｜广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=2b09d952702fe2c67ddad695faa4c27c&txTime=191b5db5ed0
广东｜广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东｜广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广东｜广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东｜广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广东｜广州南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
广东｜东莞新闻,http://php.jdshipin.com:8880/0769.php?id=xwzh
广东｜东莞生活,http://php.jdshipin.com:8880/0769.php?id=shzx
广东｜东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
广东｜东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8

广东｜佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
广东｜佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
广东｜佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
广东｜佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
广东｜佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
广东｜佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
广东｜佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
广东｜汕头综合,http://211.97.63.3:801/hls/81/index.m3u8
广东｜汕头经济,http://211.97.63.3:801/hls/82/index.m3u8
广东｜汕头文娱,http://211.97.63.3:801/hls/80/index.m3u8
广东｜河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东｜河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8

广东｜云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
广东｜云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8


广西｜影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西｜都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西｜综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西｜新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西｜南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
广西｜南宁文旅生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
广西｜南宁文旅生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d


广西｜罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
广西｜罗城m,http://www.3jlc.cn:80/lctvlive/lcm.m3u8
广西｜桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188

广西｜贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西｜贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
广西｜河池都安,https://lives.myun.tv:443/live/09em42ol.m3u8
广西｜河,https://lives.myun.tv:443/live/lx1reyg0.m3u8
广西｜河池东兰,https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8
广西｜来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8


贵州｜毕节七星关,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
贵州｜铜仁松桃,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
贵州｜遵义凤岗,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8
贵州｜安顺新闻,http://hplayer1.juyun.tv/camera/154379194.m3u8

河北｜石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
河北｜石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
河北｜石家庄综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
河北｜石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
河北｜昌黎,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
河北｜邢台,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
河北｜邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
河北｜邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
河北｜邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
河北｜邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
河北｜大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
